"album_code";"album_id";"album";"track_id";"main_track_id";"parent_track_id";"work_id";"titre";"version";"type";"composer_actuel";"composer_attendu";"artist_distinct";"ayants_droit_structurés";"anomalies";"statut"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"60e890e0a1bb8940";"2ea120c885f3d356";"";"2ea120c885f3d356";"PICNIC IN CENTRAL PARK";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"110f372db657b03a";"2ea120c885f3d356";"";"2ea120c885f3d356";"PICNIC IN CENTRAL PARK";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"575d5b35200cc9ee";"2ea120c885f3d356";"";"2ea120c885f3d356";"PICNIC IN CENTRAL PARK";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"ee2618ba415bf077";"2ea120c885f3d356";"";"2ea120c885f3d356";"PICNIC IN CENTRAL PARK";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"d3c98f89e562ac65";"2ea120c885f3d356";"";"2ea120c885f3d356";"PICNIC IN CENTRAL PARK";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"0db74f55f5dc3be5";"2ea120c885f3d356";"";"2ea120c885f3d356";"PICNIC IN CENTRAL PARK";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"9b03b8ce72f1d119";"";"";"9b03b8ce72f1d119";"TURN UP THE TUBE";"Main";"main";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"Mister Modo · Ugly Mac Beer";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"04061bed02e52015";"9b03b8ce72f1d119";"";"9b03b8ce72f1d119";"TURN UP THE TUBE";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"1772c492af8b38d7";"9b03b8ce72f1d119";"";"9b03b8ce72f1d119";"TURN UP THE TUBE";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"35b21dddcc41a905";"9b03b8ce72f1d119";"";"9b03b8ce72f1d119";"TURN UP THE TUBE";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"4d7b6b78524823a5";"";"";"4d7b6b78524823a5";"URBAN HUNTERS";"Main";"main";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"Mister Modo · Ugly Mac Beer";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"f471bf0963da8647";"4d7b6b78524823a5";"";"4d7b6b78524823a5";"URBAN HUNTERS";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"98bf5ba22a911819";"4d7b6b78524823a5";"";"4d7b6b78524823a5";"URBAN HUNTERS";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"4d61b4ab2edae713";"";"";"4d61b4ab2edae713";"SYMPHONIC BEATBOX";"Main";"main";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"Mister Modo · Ugly Mac Beer";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"ce138f9a4d3365a2";"4d61b4ab2edae713";"";"4d61b4ab2edae713";"SYMPHONIC BEATBOX";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"2a91c0e93d167aab";"4d61b4ab2edae713";"";"4d61b4ab2edae713";"SYMPHONIC BEATBOX";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"9d6bc5a591093a3b";"4d61b4ab2edae713";"";"4d61b4ab2edae713";"SYMPHONIC BEATBOX";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"20350943a35fab13";"4d61b4ab2edae713";"";"4d61b4ab2edae713";"SYMPHONIC BEATBOX";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"e858830716400f05";"4d61b4ab2edae713";"";"4d61b4ab2edae713";"SYMPHONIC BEATBOX";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"eb35b4c591906397";"";"";"eb35b4c591906397";"AFRICAN FRONTIERS";"Main";"main";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"Mister Modo · Ugly Mac Beer";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"a6709b930f80cc0d";"eb35b4c591906397";"";"eb35b4c591906397";"AFRICAN FRONTIERS";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"6f02b450ef485f5c";"eb35b4c591906397";"";"eb35b4c591906397";"AFRICAN FRONTIERS";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"d200f221afa4de18";"";"";"d200f221afa4de18";"THE LONE RANGER";"Main";"main";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"Mister Modo · Ugly Mac Beer";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"22f8be8a2f1bc399";"d200f221afa4de18";"";"d200f221afa4de18";"THE LONE RANGER";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"108aec442aa3722a";"d200f221afa4de18";"";"d200f221afa4de18";"THE LONE RANGER";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"6b39af7098d09548";"";"";"6b39af7098d09548";"COTE CONFITURE";"Main";"main";"Ugly Mac Beer (SACEM) · Mister Modo (NS) · Jacques Sahloul (NS)";"Ugly Mac Beer · Mister Modo · Jacques Sahloul";"";"";"society-suffix · preferred-name · spelling-candidate";"review-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"2d41669ded51cf29";"";"";"2d41669ded51cf29";"COCONUT DETECTIVE";"Main";"main";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"Mister Modo · Ugly Mac Beer";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"1ff47c6c15e18164";"2d41669ded51cf29";"";"2d41669ded51cf29";"COCONUT DETECTIVE";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"a82b284319d94a37";"2d41669ded51cf29";"";"2d41669ded51cf29";"COCONUT DETECTIVE";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"2e65b94566fa2206";"";"";"2e65b94566fa2206";"UNDER SURVEILLANCE";"Main";"main";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"Mister Modo · Ugly Mac Beer";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"6cf0fef68b98f373";"2e65b94566fa2206";"";"2e65b94566fa2206";"UNDER SURVEILLANCE";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"df7a70c5ad90dc25";"2e65b94566fa2206";"";"2e65b94566fa2206";"UNDER SURVEILLANCE";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"33818ede7203faf5";"2e65b94566fa2206";"";"2e65b94566fa2206";"UNDER SURVEILLANCE";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"0da9d406fe7f2995";"";"";"0da9d406fe7f2995";"PLAYGROUND BEATS";"Main";"main";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"Mister Modo · Ugly Mac Beer";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"6f848de9e8784cec";"0da9d406fe7f2995";"";"0da9d406fe7f2995";"PLAYGROUND BEATS";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"1bc8db2daf96ac85";"0da9d406fe7f2995";"";"0da9d406fe7f2995";"PLAYGROUND BEATS";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"6c45c6d65a61ea41";"0da9d406fe7f2995";"";"0da9d406fe7f2995";"PLAYGROUND BEATS";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"f95a745a7a94bb80";"";"";"f95a745a7a94bb80";"COPS ON THE BEACH";"Main";"main";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"Mister Modo · Ugly Mac Beer";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"1424711298043a2c";"f95a745a7a94bb80";"";"f95a745a7a94bb80";"COPS ON THE BEACH";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"1faa14bcb69ab693";"f95a745a7a94bb80";"";"f95a745a7a94bb80";"COPS ON THE BEACH";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"37f71dc1ce4b1bc2";"";"";"37f71dc1ce4b1bc2";"ETHNO FACTORY";"Main";"main";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"Mister Modo · Ugly Mac Beer";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"955f0dcbbac6a15f";"37f71dc1ce4b1bc2";"";"37f71dc1ce4b1bc2";"ETHNO FACTORY";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"a29a804ca1e3446c";"37f71dc1ce4b1bc2";"";"37f71dc1ce4b1bc2";"ETHNO FACTORY";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"952fce9fce1e0cd2";"";"";"952fce9fce1e0cd2";"GOTHAM MAFIA";"Main";"main";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"Mister Modo · Ugly Mac Beer";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"340ad80a12130120";"952fce9fce1e0cd2";"";"952fce9fce1e0cd2";"GOTHAM MAFIA";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"fae59d68781b28ba";"952fce9fce1e0cd2";"";"952fce9fce1e0cd2";"GOTHAM MAFIA";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"9c3d6bbce1a6be3b";"";"";"9c3d6bbce1a6be3b";"RAINCLOUDS";"Main";"main";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"Mister Modo · Ugly Mac Beer";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"4564c7105a0cfd52";"9c3d6bbce1a6be3b";"";"9c3d6bbce1a6be3b";"RAINCLOUDS";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"85a19b20739a2568";"9c3d6bbce1a6be3b";"";"9c3d6bbce1a6be3b";"RAINCLOUDS";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"e14ec16085f0c040";"";"";"e14ec16085f0c040";"ALI BABA'S CAVE";"Main";"main";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"Mister Modo · Ugly Mac Beer";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"99cd19df352ca4e9";"e14ec16085f0c040";"";"e14ec16085f0c040";"ALI BABA'S CAVE";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"386305da06d6f117";"e14ec16085f0c040";"";"e14ec16085f0c040";"ALI BABA'S CAVE";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"b2c523f30e256915";"";"";"b2c523f30e256915";"SUMMER TRIP LOOP";"Main";"main";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"Mister Modo · Ugly Mac Beer";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"7effe9c7a7bf4a6a";"b2c523f30e256915";"";"b2c523f30e256915";"SUMMER TRIP LOOP";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"f6483391f3928a7f";"b2c523f30e256915";"";"b2c523f30e256915";"SUMMER TRIP LOOP";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"e75ccb9fda5cbcd8";"";"";"e75ccb9fda5cbcd8";"EASTERN CROSSING";"Main";"main";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"Mister Modo · Ugly Mac Beer";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"20a7c9a799d0b9ea";"e75ccb9fda5cbcd8";"";"e75ccb9fda5cbcd8";"EASTERN CROSSING";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"55aa0985242e2440";"e75ccb9fda5cbcd8";"";"e75ccb9fda5cbcd8";"EASTERN CROSSING";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"eebf338df09d544d";"";"";"eebf338df09d544d";"HIP JAZZ";"Main";"main";"Raphael Joly (NS)";"Raphael Joly";"";"Raphael Joly";"society-suffix · preferred-name · spelling-candidate";"review-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"c5c5aaf7159efe44";"eebf338df09d544d";"";"eebf338df09d544d";"HIP JAZZ";"General Underscore";"alternate";"Raphael Joly (NS)";"Raphael Joly";"";"";"society-suffix · preferred-name · spelling-candidate";"review-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"810e6497a12b2c9d";"eebf338df09d544d";"";"eebf338df09d544d";"HIP JAZZ";"General Underscore";"alternate";"Raphael Joly (NS)";"Raphael Joly";"";"";"society-suffix · preferred-name · spelling-candidate";"review-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"8f1380332bff1200";"";"";"8f1380332bff1200";"CHILDHOOD MEMORIES";"Main";"main";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"Mister Modo · Ugly Mac Beer";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"b5035c7abf737d4f";"8f1380332bff1200";"";"8f1380332bff1200";"CHILDHOOD MEMORIES";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"f159002542a2e1cb";"8f1380332bff1200";"";"8f1380332bff1200";"CHILDHOOD MEMORIES";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"50cbf3fb9232da34";"";"";"50cbf3fb9232da34";"DIGGIN HIP HOP";"Main";"main";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"Mister Modo · Ugly Mac Beer";"society-suffix · preferred-name";"cleanup-required"
"PGO0007";"69dc8510bfe3bef2";"Diggin Hip Hop";"d214aeceb1a33465";"50cbf3fb9232da34";"";"50cbf3fb9232da34";"DIGGIN HIP HOP";"General Underscore";"alternate";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"";"";"society-suffix · preferred-name";"cleanup-required"
